elapsed_h,monotonic,cycles,/var/log,/var/log/journal,/run/log/journal,/var/log/nginx,Shmem,MemAvailable
5.483804680498611,19986.478344071,62,28020736,23855104,0,4161536,378470400,453095424
5.50049121628861,20046.570551308,62,28033024,23855104,0,4173824,378482688,454111232
5.5170717621686105,20106.215676462,63,28053504,23855104,0,4194304,378503168,450707456
5.533769338398888,20166.334035907,63,28061696,23855104,0,4202496,378511360,454758400
5.55046937269972,20226.460401436,63,28073984,23855104,0,4214784,378523648,452481024
5.567041625122498,20286.100742256,63,28086272,23855104,0,4227072,378535936,450621440
5.583740834392221,20346.230747618,63,28094464,23855104,0,4235264,378544128,450490368
5.600453700357777,20406.390138688,64,28114944,23855104,0,4255744,378564608,451198976
5.617152550176389,20466.510492092,64,28127232,23855104,0,4268032,378576896,449105920
5.633713103651943,20526.120823662,64,28135424,23855104,0,4276224,378585088,454213632
5.650414147039721,20586.270500274,64,28147712,23855104,0,4288512,378597376,455254016
5.667118042221389,20646.361862469,64,28160000,23855104,0,4300800,378609664,457756672
5.685497532764441,20712.524584667,65,28180480,23855104,0,4321280,378630144,431222784
5.700384419280555,20766.125673568,65,28188672,23855104,0,4329472,378638336,450646016
5.7170866389425,20826.258735138,65,28200960,23855104,0,4341760,378650624,455659520
5.733788470412498,20886.382799459,65,28213248,23855104,0,4354048,378662912,455278592
5.7504859730544435,20946.518553112,65,28221440,23855104,0,4362240,378671104,454602752
5.767048065275833,21006.105567682,65,28233728,23855104,0,4374528,378683392,452689920
5.783756654516663,21066.263476753,66,28254208,23855104,0,4395008,378703872,452968448
